0: GOAL CORRECTION ACTIVE
1: GOAL CORRECTION ACTIVE
2: GOAL CORRECTION ACTIVE
3: GOAL CORRECTION ACTIVE
4: GOAL CORRECTION ACTIVE
5: GOAL CORRECTION ACTIVE
6: GOAL CORRECTION ACTIVE
7: GOAL CORRECTION ACTIVE
8: GOAL CORRECTION ACTIVE
9: GOAL CORRECTION ACTIVE
10: GOAL CORRECTION ACTIVE
11: GOAL CORRECTION ACTIVE
12: GOAL CORRECTION ACTIVE
13: GOAL CORRECTION ACTIVE
14: GOAL CORRECTION ACTIVE
15: GOAL CORRECTION ACTIVE
16: GOAL CORRECTION ACTIVE
17: GOAL CORRECTION ACTIVE
18: GOAL CORRECTION ACTIVE
19: GOAL CORRECTION ACTIVE
20: GOAL CORRECTION ACTIVE
21: GOAL CORRECTION ACTIVE
22: GOAL CORRECTION ACTIVE
23: GOAL CORRECTION ACTIVE
24: GOAL CORRECTION ACTIVE
25: GOAL CORRECTION ACTIVE
26: GOAL CORRECTION ACTIVE
27: GOAL CORRECTION ACTIVE
28: GOAL CORRECTION ACTIVE
29: GOAL CORRECTION ACTIVE
30: GOAL CORRECTION ACTIVE
31: GOAL CORRECTION ACTIVE
32: GOAL CORRECTION ACTIVE
33: GOAL CORRECTION ACTIVE
34: GOAL CORRECTION ACTIVE
35: GOAL CORRECTION ACTIVE
36: GOAL CORRECTION ACTIVE
37: GOAL CORRECTION ACTIVE
38: GOAL CORRECTION ACTIVE
39: GOAL CORRECTION ACTIVE
40: GOAL CORRECTION ACTIVE
41: GOAL CORRECTION ACTIVE
42: GOAL CORRECTION ACTIVE
43: GOAL CORRECTION ACTIVE
44: GOAL CORRECTION ACTIVE
153-> w_gen : x: -27.928637, z: -27.75589 -> obstacle = False, obs_left = 0, obs_right = 0
154-> w_gen : x: -27.763645, z: -27.590899 -> obstacle = False, obs_left = 0, obs_right = 0
155-> w_gen : x: -27.598654, z: -27.425907 -> obstacle = False, obs_left = 0, obs_right = 0
156-> w_gen : x: -27.433662, z: -27.260916 -> obstacle = False, obs_left = 0, obs_right = 0
157-> w_gen : x: -27.268671, z: -27.095924 -> obstacle = False, obs_left = 0, obs_right = 0
158-> w_gen : x: -27.10368, z: -26.930933 -> obstacle = False, obs_left = 0, obs_right = 0
159-> w_gen : x: -26.938688, z: -26.765942 -> obstacle = False, obs_left = 0, obs_right = 0
160-> w_gen : x: -26.773697, z: -26.60095 -> obstacle = False, obs_left = 0, obs_right = 0
161-> w_gen : x: -26.608706, z: -26.435959 -> obstacle = False, obs_left = 0, obs_right = 0
162-> w_gen : x: -26.443714, z: -26.270967 -> obstacle = False, obs_left = 0, obs_right = 0
163-> w_gen : x: -26.278723, z: -26.105976 -> obstacle = False, obs_left = 0, obs_right = 0
164-> w_gen : x: -26.113731, z: -25.940985 -> obstacle = False, obs_left = 0, obs_right = 0
165-> w_gen : x: -25.94874, z: -25.775993 -> obstacle = False, obs_left = 0, obs_right = 0
166-> w_gen : x: -25.783749, z: -25.611002 -> obstacle = False, obs_left = 0, obs_right = 0
167-> w_gen : x: -25.618757, z: -25.44601 -> obstacle = False, obs_left = 0, obs_right = 0
168: GOAL CORRECTION ACTIVE
169-> w_gen : x: -25.288774, z: -25.116028 -> obstacle = False, obs_left = 0, obs_right = 0
170-> w_gen : x: -25.123783, z: -24.951036 -> obstacle = False, obs_left = 0, obs_right = 0
171-> w_gen : x: -24.958792, z: -24.786045 -> obstacle = False, obs_left = 0, obs_right = 0
172-> w_gen : x: -24.7938, z: -24.621054 -> obstacle = False, obs_left = 0, obs_right = 0
173-> j_obs : x: -24.628809, z: -24.456062 -> obstacle = True, obs_left = 0, obs_right = 1
174-> j_obs : x: -24.628809, z: -24.456062 -> obstacle = True, obs_left = 0, obs_right = 1
175-> j_obs : x: -24.628809, z: -24.456062 -> obstacle = True, obs_left = 0, obs_right = 1
176-> j_obs : x: -24.628809, z: -24.456062 -> obstacle = True, obs_left = 0, obs_right = 1
177-> j_obs : x: -24.628809, z: -24.456062 -> obstacle = True, obs_left = 0, obs_right = 1
178-> j_obs : x: -24.628809, z: -24.456062 -> obstacle = True, obs_left = 0, obs_right = 1
179-> j_obs : x: -24.628809, z: -24.456062 -> obstacle = True, obs_left = 0, obs_right = 1
180-> j_obs : x: -24.628809, z: -24.456062 -> obstacle = True, obs_left = 0, obs_right = 1
181-> j_obs : x: -24.628809, z: -24.456062 -> obstacle = True, obs_left = 0, obs_right = 1
182-> j_obs : x: -24.628809, z: -24.456062 -> obstacle = True, obs_left = 0, obs_right = 1
183-> w_gen : x: -24.628809, z: -24.456062 -> obstacle = False, obs_left = 0, obs_right = 0
184-> j_obs : x: -24.437674, z: -24.322227 -> obstacle = True, obs_left = 0, obs_right = 9
185-> j_obs : x: -24.437674, z: -24.322227 -> obstacle = True, obs_left = 0, obs_right = 7
186-> j_obs : x: -24.437674, z: -24.322227 -> obstacle = True, obs_left = 0, obs_right = 6
187-> j_obs : x: -24.437674, z: -24.322227 -> obstacle = True, obs_left = 0, obs_right = 6
188-> j_obs : x: -24.437674, z: -24.322227 -> obstacle = True, obs_left = 0, obs_right = 6
189-> j_obs : x: -24.437674, z: -24.322227 -> obstacle = True, obs_left = 0, obs_right = 3
190-> j_obs : x: -24.437674, z: -24.322227 -> obstacle = True, obs_left = 0, obs_right = 3
191-> w_gen : x: -24.437674, z: -24.322227 -> obstacle = False, obs_left = 0, obs_right = 0
192-> w_gen : x: -24.231653, z: -24.212685 -> obstacle = False, obs_left = 0, obs_right = 0
193-> w_gen : x: -24.025633, z: -24.103142 -> obstacle = False, obs_left = 0, obs_right = 0
194-> w_gen : x: -23.819613, z: -23.993599 -> obstacle = False, obs_left = 0, obs_right = 0
195-> w_gen : x: -23.613592, z: -23.884056 -> obstacle = False, obs_left = 0, obs_right = 0
196-> w_gen : x: -23.407572, z: -23.774513 -> obstacle = False, obs_left = 0, obs_right = 0
197-> w_gen : x: -23.201551, z: -23.66497 -> obstacle = False, obs_left = 0, obs_right = 0
198-> w_gen : x: -22.995531, z: -23.555428 -> obstacle = False, obs_left = 0, obs_right = 0
199-> w_gen : x: -22.78951, z: -23.445885 -> obstacle = False, obs_left = 0, obs_right = 0
200-> w_gen : x: -22.58349, z: -23.336342 -> obstacle = False, obs_left = 0, obs_right = 0
201-> w_gen : x: -22.37747, z: -23.226799 -> obstacle = False, obs_left = 0, obs_right = 0
202-> w_gen : x: -22.17145, z: -23.117256 -> obstacle = False, obs_left = 0, obs_right = 0
203-> w_gen : x: -21.96543, z: -23.007713 -> obstacle = False, obs_left = 0, obs_right = 0
204-> w_gen : x: -21.759409, z: -22.89817 -> obstacle = False, obs_left = 0, obs_right = 0
205-> w_gen : x: -21.553389, z: -22.788628 -> obstacle = False, obs_left = 0, obs_right = 0
206-> w_gen : x: -21.347368, z: -22.679085 -> obstacle = False, obs_left = 0, obs_right = 0
207-> w_gen : x: -21.141348, z: -22.569542 -> obstacle = False, obs_left = 0, obs_right = 0
208-> w_gen : x: -20.935328, z: -22.46 -> obstacle = False, obs_left = 0, obs_right = 0
209-> w_gen : x: -20.729307, z: -22.350456 -> obstacle = False, obs_left = 0, obs_right = 0
210-> w_gen : x: -20.523287, z: -22.240913 -> obstacle = False, obs_left = 0, obs_right = 0
211-> w_gen : x: -20.317266, z: -22.13137 -> obstacle = False, obs_left = 0, obs_right = 0
212-> w_gen : x: -20.111246, z: -22.021828 -> obstacle = False, obs_left = 0, obs_right = 0
213-> l_obs : x: -19.905226, z: -21.912285 -> obstacle = True, obs_left = 22, obs_right = 0
214-> l_obs : x: -19.905226, z: -21.912285 -> obstacle = True, obs_left = 25, obs_right = 0
215-> l_obs : x: -19.905226, z: -21.912285 -> obstacle = True, obs_left = 22, obs_right = 0
216-> l_obs : x: -19.905226, z: -21.912285 -> obstacle = True, obs_left = 19, obs_right = 0
217-> l_obs : x: -19.905226, z: -21.912285 -> obstacle = True, obs_left = 15, obs_right = 0
218-> l_obs : x: -19.905226, z: -21.912285 -> obstacle = True, obs_left = 16, obs_right = 0
219-> l_obs : x: -19.905226, z: -21.912285 -> obstacle = True, obs_left = 10, obs_right = 0
220-> l_obs : x: -19.905226, z: -21.912285 -> obstacle = True, obs_left = 9, obs_right = 0
221-> l_obs : x: -19.905226, z: -21.912285 -> obstacle = True, obs_left = 8, obs_right = 0
222-> l_obs : x: -19.905226, z: -21.912285 -> obstacle = True, obs_left = 3, obs_right = 0
223-> w_gen : x: -19.905226, z: -21.912285 -> obstacle = False, obs_left = 0, obs_right = 0
224-> w_gen : x: -19.721357, z: -21.768631 -> obstacle = False, obs_left = 0, obs_right = 0
225-> w_gen : x: -19.537489, z: -21.624977 -> obstacle = False, obs_left = 0, obs_right = 0
226-> w_gen : x: -19.35362, z: -21.481323 -> obstacle = False, obs_left = 0, obs_right = 0
227-> w_gen : x: -19.169752, z: -21.33767 -> obstacle = False, obs_left = 0, obs_right = 0
228-> w_gen : x: -18.985884, z: -21.194016 -> obstacle = False, obs_left = 0, obs_right = 0
229-> w_gen : x: -18.802015, z: -21.050362 -> obstacle = False, obs_left = 0, obs_right = 0
230-> w_gen : x: -18.618147, z: -20.906708 -> obstacle = False, obs_left = 0, obs_right = 0
231-> w_gen : x: -18.434278, z: -20.763054 -> obstacle = False, obs_left = 0, obs_right = 0
232-> w_gen : x: -18.25041, z: -20.6194 -> obstacle = False, obs_left = 0, obs_right = 0
233-> w_gen : x: -18.066542, z: -20.475746 -> obstacle = False, obs_left = 0, obs_right = 0
234-> w_gen : x: -17.882673, z: -20.332092 -> obstacle = False, obs_left = 0, obs_right = 0
235-> w_gen : x: -17.698805, z: -20.188438 -> obstacle = False, obs_left = 0, obs_right = 0
236-> w_gen : x: -17.514936, z: -20.044785 -> obstacle = False, obs_left = 0, obs_right = 0
237-> w_gen : x: -17.331068, z: -19.90113 -> obstacle = False, obs_left = 0, obs_right = 0
238-> w_gen : x: -17.1472, z: -19.757477 -> obstacle = False, obs_left = 0, obs_right = 0
239-> w_gen : x: -16.963331, z: -19.613823 -> obstacle = False, obs_left = 0, obs_right = 0
240-> w_gen : x: -16.779463, z: -19.47017 -> obstacle = False, obs_left = 0, obs_right = 0
241-> w_gen : x: -16.595594, z: -19.326515 -> obstacle = False, obs_left = 0, obs_right = 0
242-> w_gen : x: -16.411726, z: -19.182861 -> obstacle = False, obs_left = 0, obs_right = 0
243-> w_gen : x: -16.227858, z: -19.039207 -> obstacle = False, obs_left = 0, obs_right = 0
244-> w_gen : x: -16.04399, z: -18.895554 -> obstacle = False, obs_left = 0, obs_right = 0
245-> w_gen : x: -15.86012, z: -18.7519 -> obstacle = False, obs_left = 0, obs_right = 0
246-> w_gen : x: -15.67625, z: -18.608246 -> obstacle = False, obs_left = 0, obs_right = 0
247-> w_gen : x: -15.492381, z: -18.464592 -> obstacle = False, obs_left = 0, obs_right = 0
248-> w_gen : x: -15.308512, z: -18.320938 -> obstacle = False, obs_left = 0, obs_right = 0
249-> w_gen : x: -15.124642, z: -18.177284 -> obstacle = False, obs_left = 0, obs_right = 0
250-> w_gen : x: -14.940773, z: -18.03363 -> obstacle = False, obs_left = 0, obs_right = 0
251-> w_gen : x: -14.756904, z: -17.889977 -> obstacle = False, obs_left = 0, obs_right = 0
252-> w_gen : x: -14.573034, z: -17.746323 -> obstacle = False, obs_left = 0, obs_right = 0
253-> w_gen : x: -14.389165, z: -17.602669 -> obstacle = False, obs_left = 0, obs_right = 0
254-> w_gen : x: -14.205296, z: -17.459015 -> obstacle = False, obs_left = 0, obs_right = 0
255: GOAL CORRECTION ACTIVE
256: GOAL CORRECTION ACTIVE
257: GOAL CORRECTION ACTIVE
258: GOAL CORRECTION ACTIVE
259: GOAL CORRECTION ACTIVE
260: GOAL CORRECTION ACTIVE
261: GOAL CORRECTION ACTIVE
262: GOAL CORRECTION ACTIVE
263: GOAL CORRECTION ACTIVE
264: GOAL CORRECTION ACTIVE
265-> w_gen : x: -13.837557, z: -17.171707 -> obstacle = False, obs_left = 0, obs_right = 0
266-> w_gen : x: -13.678424, z: -17.001059 -> obstacle = False, obs_left = 0, obs_right = 0
267-> w_gen : x: -13.519291, z: -16.83041 -> obstacle = False, obs_left = 0, obs_right = 0
268-> w_gen : x: -13.360158, z: -16.659761 -> obstacle = False, obs_left = 0, obs_right = 0
269-> w_gen : x: -13.201025, z: -16.489113 -> obstacle = False, obs_left = 0, obs_right = 0
270-> w_gen : x: -13.041892, z: -16.318464 -> obstacle = False, obs_left = 0, obs_right = 0
271-> w_gen : x: -12.882759, z: -16.147816 -> obstacle = False, obs_left = 0, obs_right = 0
272-> w_gen : x: -12.723626, z: -15.977166 -> obstacle = False, obs_left = 0, obs_right = 0
273-> w_gen : x: -12.564493, z: -15.806517 -> obstacle = False, obs_left = 0, obs_right = 0
274-> w_gen : x: -12.40536, z: -15.635867 -> obstacle = False, obs_left = 0, obs_right = 0
275-> w_gen : x: -12.246227, z: -15.465218 -> obstacle = False, obs_left = 0, obs_right = 0
276-> w_gen : x: -12.087094, z: -15.294568 -> obstacle = False, obs_left = 0, obs_right = 0
277-> w_gen : x: -11.927961, z: -15.123919 -> obstacle = False, obs_left = 0, obs_right = 0
278-> w_gen : x: -11.768828, z: -14.953269 -> obstacle = False, obs_left = 0, obs_right = 0
279-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 4, obs_right = 0
280-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 3, obs_right = 0
281-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 7, obs_right = 0
282-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 1, obs_right = 0
283-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 4, obs_right = 0
284-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 5, obs_right = 0
285-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 2, obs_right = 0
286-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 2, obs_right = 0
287-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 3, obs_right = 0
288-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 3, obs_right = 0
289-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 2, obs_right = 0
290-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 4, obs_right = 0
291-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 4, obs_right = 0
292-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 2, obs_right = 0
293-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 1, obs_right = 0
294-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 1, obs_right = 0
295-> l_obs : x: -11.609695, z: -14.782619 -> obstacle = True, obs_left = 1, obs_right = 0
296-> w_gen : x: -11.609695, z: -14.782619 -> obstacle = False, obs_left = 0, obs_right = 0
297-> w_gen : x: -11.507409, z: -14.572901 -> obstacle = False, obs_left = 0, obs_right = 0
298-> w_gen : x: -11.405123, z: -14.363182 -> obstacle = False, obs_left = 0, obs_right = 0
299-> w_gen : x: -11.302836, z: -14.153463 -> obstacle = False, obs_left = 0, obs_right = 0
300-> w_gen : x: -11.20055, z: -13.943745 -> obstacle = False, obs_left = 0, obs_right = 0
301-> l_obs : x: -11.098264, z: -13.734026 -> obstacle = True, obs_left = 1, obs_right = 0
302-> w_gen : x: -11.098264, z: -13.734026 -> obstacle = False, obs_left = 0, obs_right = 0
303-> w_gen : x: -10.999653, z: -13.522554 -> obstacle = False, obs_left = 0, obs_right = 0
