0: GOAL CORRECTION ACTIVE
1: GOAL CORRECTION ACTIVE
2: GOAL CORRECTION ACTIVE
3: GOAL CORRECTION ACTIVE
4: GOAL CORRECTION ACTIVE
5: GOAL CORRECTION ACTIVE
6: GOAL CORRECTION ACTIVE
7: GOAL CORRECTION ACTIVE
8: GOAL CORRECTION ACTIVE
9: GOAL CORRECTION ACTIVE
10: GOAL CORRECTION ACTIVE
11: GOAL CORRECTION ACTIVE
12: GOAL CORRECTION ACTIVE
13: GOAL CORRECTION ACTIVE
14: GOAL CORRECTION ACTIVE
15: GOAL CORRECTION ACTIVE
16: GOAL CORRECTION ACTIVE
17: GOAL CORRECTION ACTIVE
18: GOAL CORRECTION ACTIVE
19: GOAL CORRECTION ACTIVE
20: GOAL CORRECTION ACTIVE
21: GOAL CORRECTION ACTIVE
22: GOAL CORRECTION ACTIVE
23: GOAL CORRECTION ACTIVE
24: GOAL CORRECTION ACTIVE
25: GOAL CORRECTION ACTIVE
26: GOAL CORRECTION ACTIVE
27: GOAL CORRECTION ACTIVE
28: GOAL CORRECTION ACTIVE
29: GOAL CORRECTION ACTIVE
30: GOAL CORRECTION ACTIVE
31: GOAL CORRECTION ACTIVE
32: GOAL CORRECTION ACTIVE
33: GOAL CORRECTION ACTIVE
34: GOAL CORRECTION ACTIVE
35: GOAL CORRECTION ACTIVE
36: GOAL CORRECTION ACTIVE
37: GOAL CORRECTION ACTIVE
38: GOAL CORRECTION ACTIVE
39: GOAL CORRECTION ACTIVE
40: GOAL CORRECTION ACTIVE
41: GOAL CORRECTION ACTIVE
42: GOAL CORRECTION ACTIVE
43: GOAL CORRECTION ACTIVE
44: GOAL CORRECTION ACTIVE
171-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 53, obs_right = 0
172-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 50, obs_right = 0
173-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 57, obs_right = 0
174-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 54, obs_right = 0
175-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 53, obs_right = 0
176-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 60, obs_right = 0
177-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 56, obs_right = 0
178-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 57, obs_right = 0
179-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 60, obs_right = 0
180-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 59, obs_right = 0
181-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 61, obs_right = 0
182-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 60, obs_right = 0
183-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 55, obs_right = 0
184-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 49, obs_right = 0
185-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 48, obs_right = 0
186-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 43, obs_right = 0
187-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 36, obs_right = 0
